발생년,발생년월일시분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,가해자_당사자종별_대분류,가해자_당사자종별,피해자_당사자종별_대분류,피해자_당사자종별,경도,위도,발생분,부상자수,CCTV설치유무,보호구역지정일
2015,2015-12-07 19:40,야,월,1,1.0,0,0,0,충남,홍성군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,승용차_,경형_,보행자_,보행자_,126.5573324,36.54048386,,,없음,20210208
2016,2016-12-28 19:00,야간,수,1,1.0,0,0,0,충남,홍성군,차대사람,횡단중,횡단중,운전자법규위반,과속_,교차로,교차로내,_승용차,_경형,_보행자,_보행자,126.7390417,36.53811279,15.0,,없음,20210208
2018,2018-05-09 14:20,주,수,1,4.0,1,2,0,충남,홍성군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,승용차_,승용차_,없음_,없음_,126.7389636,36.53810327,,,없음,20210208
2016,2016-06-30 8:00,주간,목,1,1.0,0,0,0,충남,홍성군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_화물차,_소형,_,_,126.7072842,36.54109718,10.0,,없음,20210208
2016,2016-10-02 19:00,야간,일,1,1.0,0,0,0,충남,청양군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_승용차,_중형,_보행자,_보행자,126.7908528,36.35937499,12.0,,있음,20201125
2020,2020-06-10 23,야,수,1,,0,0,0,충남,청양군,차량단독,도로이탈,도로이탈 기타,,_안전운전 의무 불이행,단일로,기타단일로,_,화물차_,_,없음_,126.7050245,36.45400686,,0.0,있음,20201125
2015,2015-12-24 18:35,야,목,1,1.0,0,0,0,충남,금산군,차대차,추돌,진행중 추돌,운전자법규위반,과속_,단일로,기타단일로,승용차_,경형_,자전거_,자전거_,127.4846481,36.20710579,,,없음,20201124
2018,2018-03-10 13:43,주,토,1,2.0,0,1,0,충남,청양군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행_,교차로,교차로부근,사륜오토바이(ATV)_,사륜오토바이(ATV)_,없음_,없음_,126.7441967,36.36852784,,,있음,20201124
2018,2018-03-30 14:58,주,금,1,1.0,0,0,0,충남,서산시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반_,교차로,교차로부근,승합차_,승합차_,보행자_,보행자_,126.4596994,36.79103261,,,없음,20201123
2021,2021-03-08 5:00,야,월,1,,0,0,0,충남,서산시,차대사람,횡단중,횡단중,,_안전운전 의무 불이행,단일로,기타단일로,_,승합차_,_,보행자_,126.4592429,36.79080326,,0.0,없음,20201123
2023,2023-08-18 0:00,야,금,1,,0,0,0,충남,서산시,차대사람,차도통행중,차도통행중,,_안전운전 의무 불이행,단일로,기타단일로,_,특수차_,_,보행자_,126.3951186,36.77863248,,0.0,없음,20201123
2018,2018-05-12 14:15,주,토,1,1.0,0,0,0,충남,보령시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,화물차_,화물차_,특수차_,특수차_,126.5890685,36.34599887,,,없음,20201122
2020,2020-01-15 07,주,수,1,,0,0,0,충남,보령시,차대사람,횡단중,횡단중,,_과속,교차로,교차로내,_,승용차_,_,보행자_,126.5606835,36.3887898,,0.0,없음,20201122
2017,2017-09-05 15:00,주간,화,1,1.0,0,0,0,충남,보령시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_승용차,_승용차,_보행자,_보행자,126.6593283,36.38972319,20.0,,없음,20201122
2018,2018-02-06 5:35,야,화,1,1.0,0,0,0,충남,보령시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,승용차_,승용차_,보행자_,보행자_,126.6612932,36.39053033,,,없음,20201122
2015,2015-10-27 16:29,주,화,1,1.0,0,0,0,충남,보령시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,승용차_,중형_,보행자_,보행자_,126.6004226,36.35387392,,,없음,20201122
2021,2021-05-21 20:00,야,금,1,,0,0,0,충남,보령시,차대사람,횡단중,횡단중,,_안전운전 의무 불이행,단일로,기타단일로,_,승용차_,_,보행자_,126.6017659,36.35238752,,0.0,없음,20201122
2015,2015-02-16 23:45,야,월,1,1.0,0,0,0,충남,보령시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,승용차_,대형_,보행자_,보행자_,126.5851374,36.25899076,,,있음,20201122
2016,2016-08-09 12:00,주간,화,1,2.0,0,1,0,충남,보령시,차대사람,기타,기타,운전자법규위반,중앙선 침범_,단일로,기타단일로,_승용차,_중형,_보행자,_보행자,126.5531041,36.44922024,0.0,,없음,20201122
2015,2015-04-24 19:42,야,금,1,1.0,0,0,0,충남,보령시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,승합차_,소형_,보행자_,보행자_,126.6032145,36.32325258,,,없음,20201122
2016,2016-08-22 17:00,주간,월,1,1.0,0,0,0,충남,천안시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,단일로,횡단보도부근,_승용차,_경형,_보행자,_보행자,127.1653855,36.78332921,0.0,,없음,20200722
2021,2021-05-25 4:00,야,화,1,,0,0,0,충남,천안시,차량단독,공작물충돌,공작물충돌,,_안전운전 의무 불이행,교차로,교차로부근,_,승용차_,_,없음_,127.1649771,36.78186767,,0.0,없음,20200722
2017,2017-03-26 22:00,야간,일,1,1.0,0,0,0,충남,천안시,차대사람,횡단중,횡단중,운전자법규위반,과속_,교차로,교차로부근,_승용차,_승용차,_보행자,_보행자,127.1369244,36.89372898,0.0,,있음,20200722
2020,2020-10-23 22,야,금,1,,0,0,0,충남,천안시,차대사람,기타,기타,,_안전운전 의무 불이행,교차로,교차로횡단보도내,_,승용차_,_,보행자_,127.1370823,36.89357621,,0.0,있음,20200722
2021,2021-03-16 5:00,야,화,1,,0,0,0,충남,천안시,차대차,추돌,추돌,,_안전운전 의무 불이행,단일로,기타단일로,_,승용차_,_,승합차_,127.1373972,36.89344195,,0.0,있음,20200722
2017,2017-02-05 7:00,주간,일,1,1.0,0,0,0,충남,아산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,교차로,교차로횡단보도내,_승용차,_승용차,_보행자,_보행자,127.0527532,36.77755025,15.0,,있음,20190331
2022,2022-01-30 20:00,야,일,1,,0,0,0,충남,아산시,차량단독,공작물충돌,공작물충돌,,_안전운전 의무 불이행,기타,기타,_,이륜차_,_,없음_,127.0516677,36.77921388,,0.0,있음,20190331
2016,2016-09-28 19:00,야간,수,1,1.0,0,0,0,충남,아산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,교차로,교차로부근,_승용차,_대형,_보행자,_보행자,127.0318698,36.86507394,40.0,,있음,20190331
2019,2019-12-08 15,주,일,1,,0,0,0,충남,당진시,차량단독,공작물충돌,공작물충돌,,_안전운전 의무 불이행,단일로,기타단일로,_,화물차_,_,없음_,126.596081,36.92216999,,0.0,없음,20190331
2015,2015-05-22 18:20,야,금,1,1.0,0,0,0,충남,아산시,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,농기계_,농기계_,없음_,없음_,126.9082701,36.81113876,,,없음,20190331
2018,2018-09-20 18:49,야,목,1,1.0,0,0,0,충남,청양군,차대사람,횡단중,횡단중,운전자법규위반,과속_,단일로,기타단일로,승용차_,승용차_,보행자_,보행자_,126.8018117,36.41397224,,,있음,20190331
2016,2016-04-08 10:00,주간,금,1,1.0,0,0,0,충남,태안군,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반_,단일로,횡단보도상,_화물차,_소형,_보행자,_보행자,126.2904439,36.75725103,53.0,,없음,20190331
2016,2016-04-02 15:00,주간,토,1,1.0,0,0,0,충남,아산시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_이륜차,_소형,_,_,126.8669489,36.80531891,45.0,,있음,20190331
2015,2015-01-23 16:25,주,금,1,2.0,0,1,0,충남,태안군,차대차,정면충돌,정면충돌,운전자법규위반,신호위반_,교차로,교차로내,이륜차_,소형_,화물차_,소형_,126.281637,36.77292701,,,없음,20190331
2015,2015-03-06 21:25,야,금,1,1.0,0,0,0,충남,태안군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,승용차_,중형_,보행자_,보행자_,126.2820903,36.77189502,,,없음,20190331
2020,2020-11-03 19,야,화,1,,0,0,0,충남,금산군,차대사람,횡단중,횡단중,,_안전운전 의무 불이행,단일로,기타단일로,_,화물차_,_,보행자_,127.5469044,36.06328752,,0.0,없음,20190331
2015,2015-08-04 3:40,야,화,1,5.0,3,1,0,충남,태안군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범_,교차로,교차로부근,승용차_,소형_,화물차_,중형_,126.3004291,36.74335301,,,없음,20190331
2018,2018-02-23 11:25,주,금,1,4.0,3,0,0,충남,태안군,차대차,측면충돌,측면충돌,운전자법규위반,신호위반_,교차로,교차로내,화물차_,화물차_,승합차_,승합차_,126.3028709,36.74839854,,,없음,20190331
2016,2016-06-01 13:00,주간,수,1,1.0,0,0,0,충남,보령시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_농기계,_농기계,_,_,126.6492742,36.41295588,20.0,,없음,20190331
2015,2015-12-08 21:40,야,화,2,5.0,2,1,0,충남,보령시,차대차,정면충돌,정면충돌,운전자법규위반,과속_,교차로,교차로내,승용차_,대형_,특수차_,대형_,126.6052184,36.35648824,,,없음,20190331
2018,2018-06-29 8:12,주,금,1,1.0,0,0,0,충남,보령시,차대사람,횡단중,횡단중,운전자법규위반,신호위반_,교차로,교차로부근,승합차_,승합차_,보행자_,보행자_,126.6036602,36.35533165,,,없음,20190331
2022,2022-09-03 21:00,야,토,1,,0,0,0,충남,보령시,차대차,기타,기타,,_기타,교차로,교차로내,_,승용차_,_,이륜차_,126.604709,36.35815222,,0.0,없음,20190331
2015,2015-06-29 15:30,주,월,1,1.0,0,0,0,충남,아산시,차대차,기타,기타,운전자법규위반,앞지르기 금지위반_,교차로,교차로내,화물차_,대형_,농기계_,농기계_,126.8851105,36.86824548,,,있음,20190331
2015,2015-09-23 9:50,주,수,1,2.0,1,0,0,충남,아산시,차대차,기타,기타,운전자법규위반,신호위반_,교차로,교차로내,건설기계_,건설기계_,원동기장치자전거_,원동기장치자전거_,126.8851778,36.86824582,,,있음,20190331
2016,2016-05-12 15:00,주간,목,1,1.0,0,0,0,충남,아산시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행_,기타/불명,기타/불명,_원동기장치자전거,_원동기장치자전거,_,_,126.8853059,36.87187031,27.0,,있음,20190331
2016,2016-12-16 13:00,주간,금,1,1.0,0,0,0,충남,아산시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_화물차,_중형,_보행자,_보행자,126.8859075,36.86819551,12.0,,있음,20190331
2019,2019-11-15 09,주,금,1,,0,0,0,충남,아산시,차대차,기타,기타,,_안전운전 의무 불이행,교차로,교차로내,_,승용차_,_,승용차_,126.9943508,36.78364463,,0.0,있음,20190331
2023,2023-10-10 16:00,주,화,1,,0,0,0,충남,아산시,차대사람,횡단중,횡단중,,_안전운전 의무 불이행,단일로,기타단일로,_,승용차_,_,보행자_,126.9923419,36.78405977,,0.0,있음,20190331
2016,2016-05-29 17:00,주간,일,1,1.0,0,0,0,충남,아산시,차대차,추돌,진행중 추돌,운전자법규위반,중앙선 침범_,단일로,기타단일로,_자전거,_자전거,_승용차,_경형,127.0006742,36.78323865,21.0,,있음,20190331
2023,2023-08-01 10:00,주,화,1,,0,0,0,충남,아산시,차대차,측면충돌,측면충돌,,_교차로 통행방법 위반,교차로,교차로내,_,자전거_,_,승용차_,127.0042461,36.78199153,,0.0,있음,20190331
2023,2023-10-18 21:00,야,수,1,,0,0,0,충남,아산시,차대차,측면충돌,측면충돌,,_기타,교차로,교차로내,_,개인형이동장치(PM)_,_,승용차_,127.0037205,36.78007823,,0.0,있음,20190331
2015,2015-03-07 13:30,주,토,1,1.0,0,0,0,충남,부여군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,승용차_,중형_,보행자_,보행자_,126.8866339,36.27069856,,,없음,20190331
2015,2015-07-20 11:30,주,월,1,1.0,0,0,0,충남,부여군,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,교차로 통행방법 위반_,단일로,기타단일로,화물차_,소형_,보행자_,보행자_,126.8868999,36.27086221,,,없음,20190331
2018,2018-12-20 18:53,야,목,1,1.0,0,0,0,충남,부여군,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,특수차_,특수차_,보행자_,보행자_,126.884672,36.27101304,,,없음,20190331
2016,2016-01-28 7:00,주간,목,1,1.0,0,0,0,충남,부여군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,교차로,교차로부근,_승용차,_소형,_보행자,_보행자,126.9057127,36.26974009,0.0,,없음,20190331
2016,2016-03-18 19:00,야간,금,1,1.0,0,0,0,충남,예산군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행_,교차로,교차로내,_화물차,_소형,_보행자,_보행자,126.7056339,36.74342163,40.0,,있음,20190331
2019,2019-12-30 16,주,월,1,,0,0,0,충남,예산군,차량단독,공작물충돌,공작물충돌,,_안전운전 의무 불이행,교차로,교차로내,_,승용차_,_,없음_,126.7056067,36.74627545,,0.0,있음,20190331
2017,2017-02-17 1:00,야간,금,1,1.0,0,0,0,충남,예산군,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_승용차,_승용차,_없음,_없음,126.7914939,36.57827279,20.0,,없음,20190331
2015,2015-04-15 13:15,주,수,1,2.0,1,0,0,충남,예산군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범_,단일로,기타단일로,승용차_,소형_,화물차_,소형_,126.8189169,36.65779013,,,있음,20190331
2023,2023-10-09 17:00,주,월,1,,0,0,0,충남,예산군,차대차,추돌,추돌,,_안전운전 의무 불이행,단일로,기타단일로,_,농기계_,_,자전거_,126.7022386,36.66882092,,0.0,없음,20190331
2016,2016-01-13 14:00,주간,수,1,1.0,0,0,0,충남,예산군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,교차로 통행방법 위반_,교차로,교차로내,_이륜차,_소형,_승용차,_경형,126.8356914,36.69395287,45.0,,있음,20190331
2019,2019-11-26 05,야,화,1,,0,0,0,충남,예산군,차대사람,횡단중,횡단중,,_보행자 보호의무 위반,교차로,교차로부근,_,승용차_,_,보행자_,126.8365731,36.69425527,,0.0,있음,20190331
2021,2021-11-03 6:00,주,수,1,,0,0,0,충남,천안시,차대사람,횡단중,횡단중,,_기타,단일로,기타단일로,_,승용차_,_,보행자_,127.1193312,36.84524763,,0.0,없음,20190331
2015,2015-04-23 9:40,주,목,1,1.0,0,0,0,충남,천안시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,교차로,교차로내,승용차_,소형_,보행자_,보행자_,127.1273001,36.80252545,,,있음,20190331
2016,2016-04-25 1:00,야간,월,1,4.0,2,1,0,충남,천안시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_승용차,_중형,_보행자,_보행자,127.1275505,36.80405873,50.0,,있음,20190331
2016,2016-05-07 3:00,야간,토,1,1.0,0,0,0,충남,천안시,차대사람,기타,기타,운전자법규위반,보행자 보호의무 위반_,교차로,교차로내,_승용차,_소형,_보행자,_보행자,127.1273066,36.80349004,4.0,,있음,20190331
2017,2017-06-07 2:00,야간,수,1,1.0,0,0,0,충남,천안시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_승용차,_승용차,_이륜차,_이륜차,127.1278121,36.80559204,4.0,,있음,20190331
2019,2019-07-25 21,야,목,1,,0,0,0,충남,천안시,차대사람,횡단중,횡단중,,_안전운전 의무 불이행,교차로,교차로부근,_,승용차_,_,보행자_,127.1274302,36.80342732,,0.0,있음,20190331
2019,2019-10-24 19,야,목,1,,0,0,0,충남,천안시,차대사람,횡단중,횡단중,,_안전운전 의무 불이행,교차로,교차로부근,_,승합차_,_,보행자_,127.1272744,36.80319245,,0.0,있음,20190331
2022,2022-10-01 12:00,주,토,1,,0,0,0,충남,천안시,차대차,측면충돌,측면충돌,,_교차로 통행방법 위반,교차로,교차로내,_,승용차_,_,사륜오토바이(ATV)_,127.127419,36.80342729,,0.0,있음,20190331
2023,2023-08-28 5:00,야,월,1,,0,0,0,충남,천안시,차대사람,횡단중,횡단중,,_기타,교차로,교차로내,_,승용차_,_,보행자_,127.1276648,36.80359933,,0.0,있음,20190331
2016,2016-11-07 11:00,주간,월,1,1.0,0,0,0,충남,예산군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_건설기계,_건설기계,_,_,126.7704287,36.72726764,5.0,,없음,20190331
